y x
-0.208879731093687 -1.56920796260238
0.119440629131426 5.27167805843055
-0.603906676482893 7.04635675810277
-0.38385360787643 7.3453317284584
0.0559290778854963 2.40057058166713
0.13593241355708 1.061652331613
-0.128085338251528 2.49683516379446
-0.199365044176541 0.0553829930722713
0.0988480788762097 3.1977909328416
0.224870706444265 2.16214846633375
0.492821764607385 3.2594892391935
0.0790091052786721 3.50514306779951
-0.399150507882303 5.69103616010398
0.381375352040085 3.84085898473859
-0.280527013467854 7.97332027833909
-0.072793861612943 9.97459669504315
-0.287059711585617 5.81578999571502
0.181155152000045 0.240207117982209
-0.231668442832857 1.9304065965116
0.157160985073192 -1.85607004351914
-0.0541933228440794 1.69508316740394
-0.104249618555685 8.77595238015056
0.456870158887594 -1.70884557440877
-0.228546395064497 -0.321757297962904
0.437877976732951 2.83200818486512
0.0364797059223196 0.266548765823245
-0.217019236328954 4.47989327087998
-0.109017585996325 5.59706648718566
-0.43601111467627 5.70951104816049
-0.00825858649701663 -1.59050767775625
-0.855351880863512 7.27601193636656
-0.110587704268714 4.10394183825701
0.314276498911621 2.28462433815002
-0.107236777428801 6.05932699982077
0.151127509424432 9.31897773779929
-0.11052297978267 -1.53143695835024
0.452441572839003 9.41317845508456
-0.6066413929514 8.27574287075549
-0.597767392503283 7.57119327411056
-0.37554254410673 4.98348235245794
0.118627976135576 8.91861793771386
0.00170012267125083 -0.701396745629609
-0.326739017895791 0.237225976772606
0.0670564622429406 1.42993380874395
0.443370370172149 2.97347446810454
-0.673032243679805 6.94565742556006
0.17889087091443 1.89937018882483
-0.541176885423956 5.75303955655545
-0.741175250996521 7.22121861670166
-0.0792708153660605 0.810201391577721
0.0282292775140932 3.16617728583515
0.224482312450882 0.909891665913165
0.339264880567083 -1.12287600524724
-0.236152174494755 0.12297950219363
-0.164866553419787 0.190778875723481
0.317544853224668 3.33962518442422
-0.00788990331146999 8.28009391948581
-0.234793638076677 5.32633255142719
-0.0903173286043163 -1.42864458356053
-0.411483488994685 -1.24060801882297
0.164619964904054 -0.563129276037216
-0.794713075876994 6.34832596033812
-0.0012903095213132 1.98592339176685
0.46536658134576 9.50666000787169
